gameid,leagid,leagyear,teamid,oppteamid,pf,pa,cpf,cpa,win,loss,tie,ot,so,otl,rw,rotw,sow,sol,pts,confw,confl,conft,divw,divl,divt,isdog,isfav,ispick,dogout,dogcover,ispush,favcover,iscover,isdogmlcover,isfavmlcover,isover,isunder,isoupush,ishomew,ishomel,ishomet,isawayw,isawayl,isawayt,home_away,teamlocation,teamname,confid,confname,divid,divname,oppteamlocation,oppteamname,oppconfid,oppconfname,oppdivid,oppdivname,isconf,isdiv,weeknum,gamedate,spread,ou,dogml,favml,gametypeid,siteloc
82024859,8,2024,1042,1044,13,10,13,10,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,away,Michigan,Wolverines,15,Big Ten Conference,1,None,Ohio State,Buckeyes,15,Big Ten Conference,1,None,1,1,14,2024-11-30 00:00:00,19.5,42.5,750.0,-1200.0,1,1
82024859,8,2024,1044,1042,10,13,10,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,Ohio State,Buckeyes,15,Big Ten Conference,1,None,Michigan,Wolverines,15,Big Ten Conference,1,None,1,1,14,2024-11-30 00:00:00,19.5,42.5,750.0,-1200.0,1,1
82024860,8,2024,1004,1066,24,29,24,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,away,University of Texas San Antonio,Roadrunners,8,American Athletic Conference,1,None,Army West Point,Black Knights,8,American Athletic Conference,1,None,1,1,14,2024-11-30 00:00:00,7.0,54.5,220.0,-275.0,1,1
82024860,8,2024,1066,1004,29,24,29,24,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,home,Army West Point,Black Knights,8,American Athletic Conference,1,None,University of Texas San Antonio,Roadrunners,8,American Athletic Conference,1,None,1,1,14,2024-11-30 00:00:00,7.0,54.5,220.0,-275.0,1,1
82024861,8,2024,1122,1129,40,32,40,32,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,away,Old Dominion,Monarchs,74,Sun Belt Conference,5,East,Arkansas State,Red Wolves,74,Sun Belt Conference,14,West,1,0,14,2024-11-30 00:00:00,4.0,58.5,150.0,-185.0,1,1
82024861,8,2024,1129,1122,32,40,32,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,home,Arkansas State,Red Wolves,74,Sun Belt Conference,14,West,Old Dominion,Monarchs,74,Sun Belt Conference,5,East,1,0,14,2024-11-30 00:00:00,4.0,58.5,150.0,-185.0,1,1
82024862,8,2024,1082,1099,15,14,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,away,Wyoming,Cowboys,48,Mountain West Conference,1,None,Washington State,Cougars,60,Pac-12 Conference,1,None,0,0,14,2024-11-30 00:00:00,17.0,57.5,550.0,-800.0,1,1
82024862,8,2024,1099,1082,14,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,Washington State,Cougars,60,Pac-12 Conference,1,None,Wyoming,Cowboys,48,Mountain West Conference,1,None,0,0,14,2024-11-30 00:00:00,17.0,57.5,550.0,-800.0,1,1
82024863,8,2024,1084,1090,38,14,38,14,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,home,University of Nevada, Las Vegas,Rebels,48,Mountain West Conference,1,None,Nevada,Wolf Pack,48,Mountain West Conference,1,None,1,1,14,2024-11-30 00:00:00,17.5,55.5,600.0,-900.0,1,1
82024863,8,2024,1090,1084,14,38,14,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,Nevada,Wolf Pack,48,Mountain West Conference,1,None,University of Nevada, Las Vegas,Rebels,48,Mountain West Conference,1,None,1,1,14,2024-11-30 00:00:00,17.5,55.5,600.0,-900.0,1,1
82024864,8,2024,1088,1089,30,38,30,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,New Mexico,Lobos,48,Mountain West Conference,1,None,Hawaii,Rainbow Warriors,48,Mountain West Conference,1,None,1,1,14,2024-11-30 00:00:00,3.0,61.5,135.0,-160.0,1,1
82024864,8,2024,1089,1088,38,30,38,30,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,home,Hawaii,Rainbow Warriors,48,Mountain West Conference,1,None,New Mexico,Lobos,48,Mountain West Conference,1,None,1,1,14,2024-11-30 00:00:00,3.0,61.5,135.0,-160.0,1,1
82024865,8,2024,1057,1058,12,52,12,52,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Western Kentucky,Hilltoppers,21,Conference USA,1,None,Jacksonville State,Gamecocks,21,Conference USA,1,None,1,1,15,2024-12-06 00:00:00,4.5,58.5,155.0,-190.0,2,1
82024865,8,2024,1058,1057,52,12,52,12,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,home,Jacksonville State,Gamecocks,21,Conference USA,1,None,Western Kentucky,Hilltoppers,21,Conference USA,1,None,1,1,15,2024-12-06 00:00:00,4.5,58.5,155.0,-190.0,2,1
82024866,8,2024,1083,1084,21,7,21,7,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,home,Boise State,Broncos,48,Mountain West Conference,1,None,University of Nevada, Las Vegas,Rebels,48,Mountain West Conference,1,None,1,1,15,2024-12-06 00:00:00,4.5,57.5,160.0,-190.0,2,1
82024866,8,2024,1084,1083,7,21,7,21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,University of Nevada, Las Vegas,Rebels,48,Mountain West Conference,1,None,Boise State,Broncos,48,Mountain West Conference,1,None,1,1,15,2024-12-06 00:00:00,4.5,57.5,160.0,-190.0,2,1
82024867,8,2024,1001,1066,14,35,14,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Tulane,Green Wave,8,American Athletic Conference,1,None,Army West Point,Black Knights,8,American Athletic Conference,1,None,1,1,15,2024-12-06 00:00:00,4.5,45.5,170.0,-210.0,2,1
82024867,8,2024,1066,1001,35,14,35,14,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,home,Army West Point,Black Knights,8,American Athletic Conference,1,None,Tulane,Green Wave,8,American Athletic Conference,1,None,1,1,15,2024-12-06 00:00:00,4.5,45.5,170.0,-210.0,2,1
82024868,8,2024,1032,1104,19,45,19,45,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Iowa State,Cyclones,12,Big 12 Conference,1,None,Arizona State,Sun Devils,12,Big 12 Conference,1,None,1,1,15,2024-12-07 00:00:00,2.0,49.5,105.0,-125.0,2,2
82024868,8,2024,1104,1032,45,19,45,19,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,home,Arizona State,Sun Devils,12,Big 12 Conference,1,None,Iowa State,Cyclones,12,Big 12 Conference,1,None,1,1,15,2024-12-07 00:00:00,2.0,49.5,105.0,-125.0,2,2
82024869,8,2024,1069,1070,3,38,3,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,Miami (OH),RedHawks,41,Mid-American Conference,1,None,Ohio,Bobcats,41,Mid-American Conference,1,None,1,1,15,2024-12-07 00:00:00,2.0,44.5,110.0,-130.0,2,2
82024869,8,2024,1070,1069,38,3,38,3,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,away,Ohio,Bobcats,41,Mid-American Conference,1,None,Miami (OH),RedHawks,41,Mid-American Conference,1,None,1,1,15,2024-12-07 00:00:00,2.0,44.5,110.0,-130.0,2,2
82024870,8,2024,1030,1105,19,22,19,22,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,Texas,Longhorns,67,Southeastern Conference,1,None,Georgia,Bulldogs,67,Southeastern Conference,1,None,1,1,15,2024-12-07 00:00:00,3.0,49.5,125.0,-150.0,2,2
82024870,8,2024,1105,1030,22,19,22,19,1,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,away,Georgia,Bulldogs,67,Southeastern Conference,1,None,Texas,Longhorns,67,Southeastern Conference,1,None,1,1,15,2024-12-07 00:00:00,3.0,49.5,125.0,-150.0,2,2
82024871,8,2024,1121,1127,31,3,31,3,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,away,Marshall,Thundering Herd,74,Sun Belt Conference,5,East,University of Louisianna at Lafayette,Ragin' Cajuns,74,Sun Belt Conference,14,West,1,0,15,2024-12-07 00:00:00,5.5,57.5,175.0,-210.0,2,1
82024871,8,2024,1127,1121,3,31,3,31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,University of Louisianna at Lafayette,Ragin' Cajuns,74,Sun Belt Conference,14,West,Marshall,Thundering Herd,74,Sun Belt Conference,5,East,1,0,15,2024-12-07 00:00:00,5.5,57.5,175.0,-210.0,2,1
82024872,8,2024,1043,1094,37,45,37,45,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Pennsylvania State,Nittany Lions,15,Big Ten Conference,1,None,Oregon,Ducks,15,Big Ten Conference,1,None,1,1,15,2024-12-07 00:00:00,3.5,49.5,150.0,-185.0,2,2
82024872,8,2024,1094,1043,45,37,45,37,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,home,Oregon,Ducks,15,Big Ten Conference,1,None,Pennsylvania State,Nittany Lions,15,Big Ten Conference,1,None,1,1,15,2024-12-07 00:00:00,3.5,49.5,150.0,-185.0,2,2
82024873,8,2024,1002,1019,31,34,31,34,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,home,Southern Methodist,Mustangs,11,Atlantic Coast Conference,1,None,Clemson,Tigers,11,Atlantic Coast Conference,1,None,1,1,15,2024-12-07 00:00:00,2.5,55.5,115.0,-135.0,2,2
82024873,8,2024,1019,1002,34,31,34,31,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,away,Clemson,Tigers,11,Atlantic Coast Conference,1,None,Southern Methodist,Mustangs,11,Atlantic Coast Conference,1,None,1,1,15,2024-12-07 00:00:00,2.5,55.5,115.0,-135.0,2,2
82024874,8,2024,1009,1066,31,13,31,13,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,away,Navy,Midshipmen,8,American Athletic Conference,1,None,Army West Point,Black Knights,8,American Athletic Conference,1,None,1,1,16,2024-12-14 00:00:00,6.5,39.5,200.0,-250.0,5,2
82024874,8,2024,1066,1009,13,31,13,31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,home,Army West Point,Black Knights,8,American Athletic Conference,1,None,Navy,Midshipmen,8,American Athletic Conference,1,None,1,1,16,2024-12-14 00:00:00,6.5,39.5,200.0,-250.0,5,2
82024875,8,2024,1079,1130,23,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,home,Western Michigan,Broncos,41,Mid-American Conference,1,None,South Alabama,Jaguars,74,Sun Belt Conference,14,West,0,0,17,2024-12-14 00:00:00,7.5,57.5,250.0,-300.0,3,2
82024875,8,2024,1130,1079,30,23,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,away,South Alabama,Jaguars,74,Sun Belt Conference,14,West,Western Michigan,Broncos,41,Mid-American Conference,1,None,0,0,17,2024-12-14 00:00:00,7.5,57.5,250.0,-300.0,3,2
82024876,8,2024,1000,1029,42,37,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,away,Memphis,Tigers,8,American Athletic Conference,1,None,West Virginia,Mountaineers,12,Big 12 Conference,1,None,0,0,17,2024-12-17 00:00:00,4.5,58.5,170.0,-210.0,3,2
82024876,8,2024,1029,1000,37,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,home,West Virginia,Mountaineers,12,Big 12 Conference,1,None,Memphis,Tigers,8,American Athletic Conference,1,None,0,0,17,2024-12-17 00:00:00,4.5,58.5,170.0,-210.0,3,2
82024877,8,2024,1057,1119,17,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,Western Kentucky,Hilltoppers,21,Conference USA,1,None,James Madison,Dukes,74,Sun Belt Conference,5,East,0,0,17,2024-12-18 00:00:00,7.5,49.5,230.0,-300.0,3,2
82024877,8,2024,1119,1057,27,17,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,home,James Madison,Dukes,74,Sun Belt Conference,5,East,Western Kentucky,Hilltoppers,21,Conference USA,1,None,0,0,17,2024-12-18 00:00:00,7.5,49.5,230.0,-300.0,3,2
82024878,8,2024,1084,1102,24,13,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,home,University of Nevada, Las Vegas,Rebels,48,Mountain West Conference,1,None,University of California, Berkeley,Golden Bears,11,Atlantic Coast Conference,1,None,0,0,17,2024-12-18 00:00:00,3.5,45.5,135.0,-165.0,3,2
82024878,8,2024,1102,1084,13,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,University of California, Berkeley,Golden Bears,11,Atlantic Coast Conference,1,None,University of Nevada, Las Vegas,Rebels,48,Mountain West Conference,1,None,0,0,17,2024-12-18 00:00:00,3.5,45.5,135.0,-165.0,3,2
82024879,8,2024,1063,1120,31,26,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,home,Sam Houston State,Bearkats,21,Conference USA,1,None,Georgia Southern,Eagles,74,Sun Belt Conference,5,East,0,0,17,2024-12-19 00:00:00,4.0,48.5,165.0,-200.0,3,2
82024879,8,2024,1120,1063,26,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Georgia Southern,Eagles,74,Sun Belt Conference,5,East,Sam Houston State,Bearkats,21,Conference USA,1,None,0,0,17,2024-12-19 00:00:00,4.0,48.5,165.0,-200.0,3,2
82024880,8,2024,1058,1070,27,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,home,Jacksonville State,Gamecocks,21,Conference USA,1,None,Ohio,Bobcats,41,Mid-American Conference,1,None,0,0,17,2024-12-20 00:00:00,6.5,57.5,185.0,-225.0,3,2
82024880,8,2024,1070,1058,30,27,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,away,Ohio,Bobcats,41,Mid-American Conference,1,None,Jacksonville State,Gamecocks,21,Conference USA,1,None,0,0,17,2024-12-20 00:00:00,6.5,57.5,185.0,-225.0,3,2
82024881,8,2024,1001,1107,8,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,Tulane,Green Wave,8,American Athletic Conference,1,None,Florida,Gators,67,Southeastern Conference,1,None,0,0,17,2024-12-20 00:00:00,10.5,49.5,340.0,-450.0,3,2
82024881,8,2024,1107,1001,33,8,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,home,Florida,Gators,67,Southeastern Conference,1,None,Tulane,Green Wave,8,American Athletic Conference,1,None,0,0,17,2024-12-20 00:00:00,10.5,49.5,340.0,-450.0,3,2
82024882,8,2024,1047,1065,17,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,Indiana,Hoosiers,15,Big Ten Conference,1,None,Notre Dame,Fighting Irish,24,FBS Independents,1,None,0,0,17,2024-12-20 00:00:00,7.0,51.5,220.0,-275.0,4,1
82024882,8,2024,1065,1047,27,17,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,home,Notre Dame,Fighting Irish,24,FBS Independents,1,None,Indiana,Hoosiers,15,Big Ten Conference,1,None,0,0,17,2024-12-20 00:00:00,7.0,51.5,220.0,-275.0,4,1
82024883,8,2024,1002,1043,10,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,Southern Methodist,Mustangs,11,Atlantic Coast Conference,1,None,Pennsylvania State,Nittany Lions,15,Big Ten Conference,1,None,0,0,17,2024-12-21 00:00:00,8.5,52.5,280.0,-350.0,4,1
82024883,8,2024,1043,1002,38,10,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,home,Pennsylvania State,Nittany Lions,15,Big Ten Conference,1,None,Southern Methodist,Mustangs,11,Atlantic Coast Conference,1,None,0,0,17,2024-12-21 00:00:00,8.5,52.5,280.0,-350.0,4,1
82024884,8,2024,1019,1030,24,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Clemson,Tigers,11,Atlantic Coast Conference,1,None,Texas,Longhorns,67,Southeastern Conference,1,None,0,0,17,2024-12-21 00:00:00,13.5,50.5,400.0,-550.0,4,1
82024884,8,2024,1030,1019,38,24,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,home,Texas,Longhorns,67,Southeastern Conference,1,None,Clemson,Tigers,11,Atlantic Coast Conference,1,None,0,0,17,2024-12-21 00:00:00,13.5,50.5,400.0,-550.0,4,1
82024885,8,2024,1044,1109,42,17,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,home,Ohio State,Buckeyes,15,Big Ten Conference,1,None,Tennessee,Volunteers,67,Southeastern Conference,1,None,0,0,17,2024-12-21 00:00:00,7.0,46.5,220.0,-275.0,4,1
82024885,8,2024,1109,1044,17,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Tennessee,Volunteers,67,Southeastern Conference,1,None,Ohio State,Buckeyes,15,Big Ten Conference,1,None,0,0,17,2024-12-21 00:00:00,7.0,46.5,220.0,-275.0,4,1
82024886,8,2024,1004,1125,44,15,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,home,University of Texas San Antonio,Roadrunners,8,American Athletic Conference,1,None,Coastal Carolina,Chanticleers,74,Sun Belt Conference,5,East,0,0,18,2024-12-23 00:00:00,12.5,56.5,375.0,-500.0,3,2
82024886,8,2024,1125,1004,15,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Coastal Carolina,Chanticleers,74,Sun Belt Conference,5,East,University of Texas San Antonio,Roadrunners,8,American Athletic Conference,1,None,0,0,18,2024-12-23 00:00:00,12.5,56.5,375.0,-500.0,3,2
82024887,8,2024,1078,1085,28,20,0,0,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,away,Northern Illinois,Huskies,41,Mid-American Conference,1,None,Fresno State,Bulldogs,48,Mountain West Conference,1,None,0,0,18,2024-12-23 00:00:00,3.5,39.5,150.0,-185.0,3,2
82024887,8,2024,1085,1078,20,28,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,home,Fresno State,Bulldogs,48,Mountain West Conference,1,None,Northern Illinois,Huskies,41,Mid-American Conference,1,None,0,0,18,2024-12-23 00:00:00,3.5,39.5,150.0,-185.0,3,2
82024888,8,2024,1005,1092,41,39,0,0,1,0,0,5,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,away,South Florida,Bulls,8,American Athletic Conference,1,None,San Jose State,Spartans,48,Mountain West Conference,1,None,0,0,18,2024-12-24 00:00:00,2.5,62.5,115.0,-135.0,3,2
82024888,8,2024,1092,1005,39,41,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,home,San Jose State,Spartans,48,Mountain West Conference,1,None,South Florida,Bulls,8,American Athletic Conference,1,None,0,0,18,2024-12-24 00:00:00,2.5,62.5,115.0,-135.0,3,2
82024889,8,2024,1026,1075,46,48,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Pittsburgh,Panthers,11,Atlantic Coast Conference,1,None,Toledo,Rockets,41,Mid-American Conference,1,None,0,0,18,2024-12-26 00:00:00,9.5,51.5,260.0,-350.0,3,2
82024889,8,2024,1075,1026,48,46,0,0,1,0,0,6,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,home,Toledo,Rockets,41,Mid-American Conference,1,None,Pittsburgh,Panthers,11,Atlantic Coast Conference,1,None,0,0,18,2024-12-26 00:00:00,9.5,51.5,260.0,-350.0,3,2
82024890,8,2024,1036,1046,44,41,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,home,Kansas State,Wildcats,12,Big 12 Conference,1,None,Rutgers,Scarlet Knights,15,Big Ten Conference,1,None,0,0,18,2024-12-26 00:00:00,7.0,51.5,225.0,-275.0,3,2
82024890,8,2024,1046,1036,41,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,away,Rutgers,Scarlet Knights,15,Big Ten Conference,1,None,Kansas State,Wildcats,12,Big 12 Conference,1,None,0,0,18,2024-12-26 00:00:00,7.0,51.5,225.0,-275.0,3,2
82024891,8,2024,1072,1129,31,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,home,Bowling Green State,Falcons,41,Mid-American Conference,1,None,Arkansas State,Red Wolves,74,Sun Belt Conference,14,West,0,0,18,2024-12-26 00:00:00,6.5,49.5,200.0,-250.0,3,2
82024891,8,2024,1129,1072,38,31,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,away,Arkansas State,Red Wolves,74,Sun Belt Conference,14,West,Bowling Green State,Falcons,41,Mid-American Conference,1,None,0,0,18,2024-12-26 00:00:00,6.5,49.5,200.0,-250.0,3,2
82024892,8,2024,1009,1028,21,20,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,home,Navy,Midshipmen,8,American Athletic Conference,1,None,Oklahoma,Sooners,67,Southeastern Conference,1,None,0,0,18,2024-12-27 00:00:00,1.0,44.5,-105.0,-115.0,3,2
82024892,8,2024,1028,1009,20,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,Oklahoma,Sooners,67,Southeastern Conference,1,None,Navy,Midshipmen,8,American Athletic Conference,1,None,0,0,18,2024-12-27 00:00:00,1.0,44.5,-105.0,-115.0,3,2
82024893,8,2024,1018,1111,27,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Georgia Tech,Yellow Jackets,11,Atlantic Coast Conference,1,None,Vanderbilt,Commodores,67,Southeastern Conference,1,None,0,0,18,2024-12-27 00:00:00,3.0,49.5,120.0,-145.0,3,2
82024893,8,2024,1111,1018,35,27,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,home,Vanderbilt,Commodores,67,Southeastern Conference,1,None,Georgia Tech,Yellow Jackets,11,Atlantic Coast Conference,1,None,0,0,18,2024-12-27 00:00:00,3.0,49.5,120.0,-145.0,3,2
